数据年月,商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,贸易方式编码,贸易方式名称,注册地编码,注册地名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
202001,2023000,冻去骨牛肉,306,爱尔兰,10,一般贸易,11,北京市,231306,千克,0,?,"9,914,932"
202001,2023000,冻去骨牛肉,306,爱尔兰,10,一般贸易,12,天津市,51823,千克,0,?,"2,132,737"
202001,2023000,冻去骨牛肉,306,爱尔兰,10,一般贸易,22,吉林省,79168,千克,0,?,"3,461,050"
202001,2023000,冻去骨牛肉,306,爱尔兰,10,一般贸易,31,上海市,128281,千克,0,?,"5,895,688"
202001,2023000,冻去骨牛肉,306,爱尔兰,10,一般贸易,32,江苏省,129545,千克,0,?,"5,337,784"
202001,2023000,冻去骨牛肉,306,爱尔兰,10,一般贸易,37,山东省,284433,千克,0,?,"13,392,474"
202001,2023000,冻去骨牛肉,306,爱尔兰,10,一般贸易,44,广东省,77144,千克,0,?,"3,376,365"
202001,2023000,冻去骨牛肉,306,爱尔兰,34,海关特殊监管区域物流货物,50,重庆市,25007,千克,0,?,"1,047,856"
202001,2023000,冻去骨牛肉,307,意大利,33,保税监管场所进出境货物,31,上海市,5462,千克,0,?,"146,378"
202001,2023000,冻去骨牛肉,309,荷兰,10,一般贸易,11,北京市,86862,千克,0,?,"3,894,098"
202001,2023000,冻去骨牛肉,309,荷兰,10,一般贸易,21,辽宁省,20220,千克,0,?,"1,104,251"
202001,2023000,冻去骨牛肉,309,荷兰,10,一般贸易,44,广东省,7745,千克,0,?,"468,694"
202001,2023000,冻去骨牛肉,321,匈牙利,10,一般贸易,12,天津市,24936,千克,0,?,"926,356"
202001,2023000,冻去骨牛肉,321,匈牙利,10,一般贸易,31,上海市,26000,千克,0,?,"787,558"
202001,2023000,冻去骨牛肉,321,匈牙利,10,一般贸易,41,河南省,50035,千克,0,?,"1,795,357"
202001,2023000,冻去骨牛肉,321,匈牙利,33,保税监管场所进出境货物,33,浙江省,192756,千克,0,?,"6,727,574"
202001,2023000,冻去骨牛肉,340,白俄罗斯,10,一般贸易,11,北京市,21455,千克,0,?,"834,455"
202001,2023000,冻去骨牛肉,340,白俄罗斯,10,一般贸易,31,上海市,24000,千克,0,?,"1,102,253"
202001,2023000,冻去骨牛肉,340,白俄罗斯,10,一般贸易,32,江苏省,39106,千克,0,?,"1,439,201"
202001,2023000,冻去骨牛肉,340,白俄罗斯,10,一般贸易,33,浙江省,45523,千克,0,?,"1,593,903"
202001,2023000,冻去骨牛肉,340,白俄罗斯,10,一般贸易,43,湖南省,164944,千克,0,?,"5,208,424"
202001,2023000,冻去骨牛肉,340,白俄罗斯,10,一般贸易,50,重庆市,194801,千克,0,?,"7,029,285"
202001,2023000,冻去骨牛肉,340,白俄罗斯,10,一般贸易,51,四川省,39517,千克,0,?,"1,163,032"
202001,2023000,冻去骨牛肉,347,乌克兰,10,一般贸易,11,北京市,79686,千克,0,?,"3,053,275"
202001,2023000,冻去骨牛肉,347,乌克兰,10,一般贸易,12,天津市,105547,千克,0,?,"3,977,183"
202001,2023000,冻去骨牛肉,347,乌克兰,10,一般贸易,31,上海市,132923,千克,0,?,"5,249,971"
202001,2023000,冻去骨牛肉,347,乌克兰,10,一般贸易,33,浙江省,52532,千克,0,?,"1,917,058"
202001,2023000,冻去骨牛肉,347,乌克兰,10,一般贸易,44,广东省,26001,千克,0,?,"960,686"
202001,2023000,冻去骨牛肉,347,乌克兰,10,一般贸易,61,陕西省,52997,千克,0,?,"2,144,519"
202001,2023000,冻去骨牛肉,347,乌克兰,10,一般贸易,62,甘肃省,26274,千克,0,?,"1,103,020"
202001,2023000,冻去骨牛肉,347,乌克兰,33,保税监管场所进出境货物,33,浙江省,26593,千克,0,?,"924,583"
202001,2023000,冻去骨牛肉,358,塞尔维亚,10,一般贸易,37,山东省,53615,千克,0,?,"1,992,004"
202001,2023000,冻去骨牛肉,358,塞尔维亚,10,一般贸易,44,广东省,49461,千克,0,?,"1,816,712"
202001,2023000,冻去骨牛肉,402,阿根廷,10,一般贸易,11,北京市,1376609,千克,0,?,"51,567,338"
202001,2023000,冻去骨牛肉,402,阿根廷,10,一般贸易,12,天津市,9148417,千克,0,?,"359,194,649"
202001,2023000,冻去骨牛肉,402,阿根廷,10,一般贸易,13,河北省,26863,千克,0,?,"848,359"
202001,2023000,冻去骨牛肉,402,阿根廷,10,一般贸易,15,内蒙古自治区,208370,千克,0,?,"7,545,795"
202001,2023000,冻去骨牛肉,402,阿根廷,10,一般贸易,21,辽宁省,282271,千克,0,?,"11,293,174"
202001,2023000,冻去骨牛肉,402,阿根廷,10,一般贸易,23,黑龙江省,417486,千克,0,?,"13,373,958"
202001,2023000,冻去骨牛肉,402,阿根廷,10,一般贸易,31,上海市,6829738,千克,0,?,"269,350,595"
202001,2023000,冻去骨牛肉,402,阿根廷,10,一般贸易,32,江苏省,949795,千克,0,?,"39,738,027"
202001,2023000,冻去骨牛肉,402,阿根廷,10,一般贸易,33,浙江省,531666,千克,0,?,"19,275,104"
202001,2023000,冻去骨牛肉,402,阿根廷,10,一般贸易,34,安徽省,773052,千克,0,?,"34,479,554"
202001,2023000,冻去骨牛肉,402,阿根廷,10,一般贸易,35,福建省,1711963,千克,0,?,"71,410,358"
202001,2023000,冻去骨牛肉,402,阿根廷,10,一般贸易,37,山东省,2546500,千克,0,?,"95,560,607"
202001,2023000,冻去骨牛肉,402,阿根廷,10,一般贸易,41,河南省,399296,千克,0,?,"15,306,872"
202001,2023000,冻去骨牛肉,402,阿根廷,10,一般贸易,43,湖南省,1370436,千克,0,?,"53,451,243"
202001,2023000,冻去骨牛肉,402,阿根廷,10,一般贸易,44,广东省,4702066,千克,0,?,"178,028,201"
202001,2023000,冻去骨牛肉,402,阿根廷,10,一般贸易,50,重庆市,76156,千克,0,?,"3,201,369"
202001,2023000,冻去骨牛肉,402,阿根廷,10,一般贸易,51,四川省,161696,千克,0,?,"6,127,423"
202001,2023000,冻去骨牛肉,402,阿根廷,10,一般贸易,62,甘肃省,210194,千克,0,?,"9,254,243"
202001,2023000,冻去骨牛肉,402,阿根廷,34,海关特殊监管区域物流货物,12,天津市,129578,千克,0,?,"6,148,566"
202001,2023000,冻去骨牛肉,402,阿根廷,34,海关特殊监管区域物流货物,13,河北省,49341,千克,0,?,"2,115,894"
202001,2023000,冻去骨牛肉,402,阿根廷,34,海关特殊监管区域物流货物,31,上海市,153872,千克,0,?,"6,110,092"
202001,2023000,冻去骨牛肉,402,阿根廷,34,海关特殊监管区域物流货物,50,重庆市,332786,千克,0,?,"12,698,211"
202001,2023000,冻去骨牛肉,408,玻利维亚,10,一般贸易,12,天津市,24052,千克,0,?,"1,029,630"
202001,2023000,冻去骨牛肉,408,玻利维亚,10,一般贸易,31,上海市,70692,千克,0,?,"2,787,317"
202001,2023000,冻去骨牛肉,408,玻利维亚,10,一般贸易,32,江苏省,23585,千克,0,?,"937,358"
202001,2023000,冻去骨牛肉,408,玻利维亚,10,一般贸易,37,山东省,95211,千克,0,?,"3,787,886"
202001,2023000,冻去骨牛肉,408,玻利维亚,10,一般贸易,44,广东省,47119,千克,0,?,"1,820,738"
202001,2023000,冻去骨牛肉,410,巴西,10,一般贸易,11,北京市,3299240,千克,0,?,"134,209,346"
202001,2023000,冻去骨牛肉,410,巴西,10,一般贸易,12,天津市,9497815,千克,0,?,"401,108,063"
202001,2023000,冻去骨牛肉,410,巴西,10,一般贸易,15,内蒙古自治区,298545,千克,0,?,"11,942,185"
202001,2023000,冻去骨牛肉,410,巴西,10,一般贸易,21,辽宁省,709308,千克,0,?,"28,909,926"
202001,2023000,冻去骨牛肉,410,巴西,10,一般贸易,22,吉林省,726972,千克,0,?,"29,973,611"
202001,2023000,冻去骨牛肉,410,巴西,10,一般贸易,23,黑龙江省,1576383,千克,0,?,"65,949,616"
202001,2023000,冻去骨牛肉,410,巴西,10,一般贸易,31,上海市,11467978,千克,0,?,"482,539,636"
202001,2023000,冻去骨牛肉,410,巴西,10,一般贸易,32,江苏省,4176681,千克,0,?,"182,683,482"
202001,2023000,冻去骨牛肉,410,巴西,10,一般贸易,33,浙江省,729664,千克,0,?,"30,683,555"
202001,2023000,冻去骨牛肉,410,巴西,10,一般贸易,34,安徽省,2203807,千克,0,?,"94,662,740"
202001,2023000,冻去骨牛肉,410,巴西,10,一般贸易,35,福建省,1189401,千克,0,?,"50,124,579"
202001,2023000,冻去骨牛肉,410,巴西,10,一般贸易,37,山东省,3931157,千克,0,?,"162,119,431"
202001,2023000,冻去骨牛肉,410,巴西,10,一般贸易,41,河南省,857095,千克,0,?,"36,352,176"
202001,2023000,冻去骨牛肉,410,巴西,10,一般贸易,42,湖北省,434057,千克,0,?,"18,952,521"
202001,2023000,冻去骨牛肉,410,巴西,10,一般贸易,43,湖南省,3777540,千克,0,?,"160,774,309"
202001,2023000,冻去骨牛肉,410,巴西,10,一般贸易,44,广东省,4408935,千克,0,?,"187,545,260"
202001,2023000,冻去骨牛肉,410,巴西,10,一般贸易,50,重庆市,185219,千克,0,?,"8,102,893"
202001,2023000,冻去骨牛肉,410,巴西,10,一般贸易,61,陕西省,54034,千克,0,?,"2,246,863"
202001,2023000,冻去骨牛肉,410,巴西,33,保税监管场所进出境货物,21,辽宁省,83233,千克,0,?,"3,034,375"
202001,2023000,冻去骨牛肉,410,巴西,33,保税监管场所进出境货物,31,上海市,2411,千克,0,?,"170,779"
202001,2023000,冻去骨牛肉,410,巴西,33,保税监管场所进出境货物,32,江苏省,111424,千克,0,?,"4,691,754"
202001,2023000,冻去骨牛肉,410,巴西,34,海关特殊监管区域物流货物,11,北京市,195593,千克,0,?,"6,547,219"
202001,2023000,冻去骨牛肉,410,巴西,34,海关特殊监管区域物流货物,12,天津市,1024489,千克,0,?,"44,565,742"
202001,2023000,冻去骨牛肉,410,巴西,34,海关特殊监管区域物流货物,13,河北省,26924,千克,0,?,"1,215,078"
202001,2023000,冻去骨牛肉,410,巴西,34,海关特殊监管区域物流货物,31,上海市,274745,千克,0,?,"12,106,186"
202001,2023000,冻去骨牛肉,410,巴西,34,海关特殊监管区域物流货物,33,浙江省,135119,千克,0,?,"5,684,818"
202001,2023000,冻去骨牛肉,410,巴西,34,海关特殊监管区域物流货物,42,湖北省,26995,千克,0,?,"1,237,354"
202001,2023000,冻去骨牛肉,410,巴西,34,海关特殊监管区域物流货物,50,重庆市,1865494,千克,0,?,"73,979,076"
202001,2023000,冻去骨牛肉,412,智利,10,一般贸易,12,天津市,178622,千克,0,?,"7,798,949"
202001,2023000,冻去骨牛肉,412,智利,10,一般贸易,31,上海市,197737,千克,0,?,"8,151,425"
202001,2023000,冻去骨牛肉,412,智利,10,一般贸易,33,浙江省,44021,千克,0,?,"1,453,781"
202001,2023000,冻去骨牛肉,412,智利,10,一般贸易,37,山东省,60782,千克,0,?,"1,928,781"
202001,2023000,冻去骨牛肉,412,智利,10,一般贸易,43,湖南省,129509,千克,0,?,"4,277,491"
202001,2023000,冻去骨牛肉,412,智利,10,一般贸易,44,广东省,29309,千克,0,?,"1,037,567"
202001,2023000,冻去骨牛肉,412,智利,10,一般贸易,50,重庆市,28051,千克,0,?,"955,679"
202001,2023000,冻去骨牛肉,412,智利,34,海关特殊监管区域物流货物,33,浙江省,52412,千克,0,?,"2,030,446"
202001,2023000,冻去骨牛肉,412,智利,34,海关特殊监管区域物流货物,37,山东省,83088,千克,0,?,"2,895,362"
202001,2023000,冻去骨牛肉,415,哥斯达黎加,10,一般贸易,11,北京市,24498,千克,0,?,"885,410"
202001,2023000,冻去骨牛肉,415,哥斯达黎加,10,一般贸易,12,天津市,8487,千克,0,?,"395,983"
202001,2023000,冻去骨牛肉,415,哥斯达黎加,10,一般贸易,31,上海市,244187,千克,0,?,"11,389,218"
202001,2023000,冻去骨牛肉,415,哥斯达黎加,10,一般贸易,34,安徽省,54562,千克,0,?,"2,353,335"
202001,2023000,冻去骨牛肉,415,哥斯达黎加,10,一般贸易,37,山东省,142696,千克,0,?,"6,417,191"
202001,2023000,冻去骨牛肉,415,哥斯达黎加,10,一般贸易,44,广东省,97748,千克,0,?,"4,571,547"
202001,2023000,冻去骨牛肉,415,哥斯达黎加,10,一般贸易,65,新疆维吾尔自治区,374792,千克,0,?,"15,721,630"
202001,2023000,冻去骨牛肉,415,哥斯达黎加,34,海关特殊监管区域物流货物,31,上海市,88056,千克,0,?,"3,759,501"
202001,2023000,冻去骨牛肉,429,墨西哥,10,一般贸易,31,上海市,52,千克,0,?,"2,226"
202001,2023000,冻去骨牛肉,432,巴拿马,10,一般贸易,12,天津市,69411,千克,0,?,"2,238,334"
202001,2023000,冻去骨牛肉,432,巴拿马,10,一般贸易,13,河北省,23152,千克,0,?,"700,903"
202001,2023000,冻去骨牛肉,432,巴拿马,10,一般贸易,44,广东省,38831,千克,0,?,"2,018,087"
202001,2023000,冻去骨牛肉,432,巴拿马,10,一般贸易,51,四川省,32718,千克,0,?,"1,261,025"
202001,2023000,冻去骨牛肉,444,乌拉圭,10,一般贸易,11,北京市,930592,千克,0,?,"37,051,163"
202001,2023000,冻去骨牛肉,444,乌拉圭,10,一般贸易,12,天津市,2544688,千克,0,?,"105,144,789"
202001,2023000,冻去骨牛肉,444,乌拉圭,10,一般贸易,13,河北省,104003,千克,0,?,"3,950,456"
202001,2023000,冻去骨牛肉,444,乌拉圭,10,一般贸易,21,辽宁省,163543,千克,0,?,"7,173,850"
202001,2023000,冻去骨牛肉,444,乌拉圭,10,一般贸易,22,吉林省,73305,千克,0,?,"3,068,717"
202001,2023000,冻去骨牛肉,444,乌拉圭,10,一般贸易,23,黑龙江省,559954,千克,0,?,"20,127,032"
202001,2023000,冻去骨牛肉,444,乌拉圭,10,一般贸易,31,上海市,1840303,千克,0,?,"74,528,279"
202001,2023000,冻去骨牛肉,444,乌拉圭,10,一般贸易,32,江苏省,476918,千克,0,?,"20,133,996"
202001,2023000,冻去骨牛肉,444,乌拉圭,10,一般贸易,33,浙江省,27014,千克,0,?,"1,158,909"
202001,2023000,冻去骨牛肉,444,乌拉圭,10,一般贸易,34,安徽省,442089,千克,0,?,"17,876,246"
202001,2023000,冻去骨牛肉,444,乌拉圭,10,一般贸易,35,福建省,417471,千克,0,?,"17,634,013"
202001,2023000,冻去骨牛肉,444,乌拉圭,10,一般贸易,37,山东省,1209187,千克,0,?,"48,173,135"
202001,2023000,冻去骨牛肉,444,乌拉圭,10,一般贸易,41,河南省,27455,千克,0,?,"1,107,888"
202001,2023000,冻去骨牛肉,444,乌拉圭,10,一般贸易,43,湖南省,252374,千克,0,?,"9,461,461"
202001,2023000,冻去骨牛肉,444,乌拉圭,10,一般贸易,44,广东省,1081640,千克,0,?,"40,570,196"
202001,2023000,冻去骨牛肉,444,乌拉圭,15,进料加工贸易,44,广东省,131162,千克,0,?,"4,224,604"
202001,2023000,冻去骨牛肉,444,乌拉圭,33,保税监管场所进出境货物,21,辽宁省,25996,千克,0,?,"1,036,782"
202001,2023000,冻去骨牛肉,444,乌拉圭,33,保税监管场所进出境货物,32,江苏省,25908,千克,0,?,"1,036,372"
202001,2023000,冻去骨牛肉,444,乌拉圭,34,海关特殊监管区域物流货物,12,天津市,25996,千克,0,?,"1,054,970"
202001,2023000,冻去骨牛肉,444,乌拉圭,34,海关特殊监管区域物流货物,13,河北省,51991,千克,0,?,"1,898,353"
202001,2023000,冻去骨牛肉,444,乌拉圭,34,海关特殊监管区域物流货物,21,辽宁省,295382,千克,0,?,"12,731,356"
202001,2023000,冻去骨牛肉,444,乌拉圭,34,海关特殊监管区域物流货物,31,上海市,16002,千克,0,?,"689,940"
202001,2023000,冻去骨牛肉,444,乌拉圭,34,海关特殊监管区域物流货物,33,浙江省,41953,千克,0,?,"1,869,577"
202001,2023000,冻去骨牛肉,444,乌拉圭,34,海关特殊监管区域物流货物,37,山东省,328810,千克,0,?,"11,010,014"
202001,2023000,冻去骨牛肉,444,乌拉圭,34,海关特殊监管区域物流货物,50,重庆市,24566,千克,0,?,"1,066,047"
202001,2023000,冻去骨牛肉,501,加拿大,10,一般贸易,21,辽宁省,179618,千克,0,?,"11,217,367"
202001,2023000,冻去骨牛肉,502,美国,10,一般贸易,11,北京市,79559,千克,0,?,"5,235,580"
202001,2023000,冻去骨牛肉,502,美国,10,一般贸易,12,天津市,148490,千克,0,?,"7,723,659"
202001,2023000,冻去骨牛肉,502,美国,10,一般贸易,31,上海市,294973,千克,0,?,"15,889,880"
202001,2023000,冻去骨牛肉,502,美国,10,一般贸易,32,江苏省,114909,千克,0,?,"5,401,421"
202001,2023000,冻去骨牛肉,502,美国,10,一般贸易,34,安徽省,32714,千克,0,?,"1,717,221"
202001,2023000,冻去骨牛肉,502,美国,10,一般贸易,43,湖南省,64125,千克,0,?,"2,971,282"
202001,2023000,冻去骨牛肉,502,美国,10,一般贸易,44,广东省,76891,千克,0,?,"5,601,039"
202001,2023000,冻去骨牛肉,502,美国,34,海关特殊监管区域物流货物,31,上海市,267743,千克,0,?,"15,555,995"
202001,2023000,冻去骨牛肉,601,澳大利亚,10,一般贸易,11,北京市,2140196,千克,0,?,"102,954,425"
202001,2023000,冻去骨牛肉,601,澳大利亚,10,一般贸易,12,天津市,3287447,千克,0,?,"148,490,954"
202001,2023000,冻去骨牛肉,601,澳大利亚,10,一般贸易,13,河北省,217088,千克,0,?,"9,333,779"
202001,2023000,冻去骨牛肉,601,澳大利亚,10,一般贸易,15,内蒙古自治区,49996,千克,0,?,"1,833,283"
202001,2023000,冻去骨牛肉,601,澳大利亚,10,一般贸易,21,辽宁省,1078987,千克,0,?,"41,587,299"
202001,2023000,冻去骨牛肉,601,澳大利亚,10,一般贸易,23,黑龙江省,814809,千克,0,?,"25,120,504"
202001,2023000,冻去骨牛肉,601,澳大利亚,10,一般贸易,31,上海市,8207851,千克,0,?,"436,849,562"
202001,2023000,冻去骨牛肉,601,澳大利亚,10,一般贸易,32,江苏省,4327232,千克,0,?,"188,577,294"
202001,2023000,冻去骨牛肉,601,澳大利亚,10,一般贸易,33,浙江省,115349,千克,0,?,"5,619,271"
202001,2023000,冻去骨牛肉,601,澳大利亚,10,一般贸易,34,安徽省,301891,千克,0,?,"9,796,195"
202001,2023000,冻去骨牛肉,601,澳大利亚,10,一般贸易,35,福建省,643239,千克,0,?,"27,634,377"
202001,2023000,冻去骨牛肉,601,澳大利亚,10,一般贸易,37,山东省,1442767,千克,0,?,"58,771,671"
202001,2023000,冻去骨牛肉,601,澳大利亚,10,一般贸易,41,河南省,67999,千克,0,?,"2,786,808"
202001,2023000,冻去骨牛肉,601,澳大利亚,10,一般贸易,43,湖南省,575701,千克,0,?,"26,270,609"
202001,2023000,冻去骨牛肉,601,澳大利亚,10,一般贸易,44,广东省,1572564,千克,0,?,"65,240,761"
202001,2023000,冻去骨牛肉,601,澳大利亚,10,一般贸易,50,重庆市,498241,千克,0,?,"23,287,927"
202001,2023000,冻去骨牛肉,601,澳大利亚,10,一般贸易,51,四川省,532744,千克,0,?,"20,141,464"
202001,2023000,冻去骨牛肉,601,澳大利亚,10,一般贸易,61,陕西省,82627,千克,0,?,"4,027,663"
202001,2023000,冻去骨牛肉,601,澳大利亚,10,一般贸易,62,甘肃省,16945,千克,0,?,"746,950"
202001,2023000,冻去骨牛肉,601,澳大利亚,15,进料加工贸易,44,广东省,93487,千克,0,?,"2,652,569"
202001,2023000,冻去骨牛肉,601,澳大利亚,33,保税监管场所进出境货物,33,浙江省,36741,千克,0,?,"1,285,411"
202001,2023000,冻去骨牛肉,601,澳大利亚,34,海关特殊监管区域物流货物,21,辽宁省,40270,千克,0,?,"2,075,167"
202001,2023000,冻去骨牛肉,601,澳大利亚,34,海关特殊监管区域物流货物,31,上海市,901944,千克,0,?,"41,418,607"
202001,2023000,冻去骨牛肉,609,新西兰,10,一般贸易,11,北京市,471108,千克,0,?,"21,838,342"
202001,2023000,冻去骨牛肉,609,新西兰,10,一般贸易,12,天津市,2058740,千克,0,?,"87,422,899"
202001,2023000,冻去骨牛肉,609,新西兰,10,一般贸易,13,河北省,38920,千克,0,?,"2,324,792"
