日期,股票代码,名称,涨跌额,收盘价,总市值
2020/12/14,'600519,贵州茅台,9,1829,2.30E+12
2020/12/11,'600519,贵州茅台,-12.9,1820,2.29E+12
2020/12/10,'600519,贵州茅台,-7.1,1832.9,2.30E+12
2020/12/9,'600519,贵州茅台,-10,1840,2.31E+12
2020/12/8,'600519,贵州茅台,37.6,1850,2.32E+12
2020/12/7,'600519,贵州茅台,19.29,1812.4,2.28E+12
2020/12/4,'600519,贵州茅台,44.11,1793.11,2.25E+12
2020/12/3,'600519,贵州茅台,10.99,1749,2.20E+12
2020/12/2,'600519,贵州茅台,1.01,1738.01,2.18E+12
2020/12/1,'600519,贵州茅台,23.09,1737,2.18E+12
2020/11/30,'600519,贵州茅台,-23.99,1713.91,2.15E+12
2020/11/27,'600519,贵州茅台,3.51,1737.9,2.18E+12
2020/11/26,'600519,贵州茅台,7.51,1734.39,2.18E+12
2020/11/25,'600519,贵州茅台,-36.62,1726.88,2.17E+12
2020/11/24,'600519,贵州茅台,-26.71,1763.5,2.22E+12
2020/11/23,'600519,贵州茅台,70.25,1790.21,2.25E+12
2020/11/20,'600519,贵州茅台,-0.23,1719.96,2.16E+12
2020/11/19,'600519,贵州茅台,26.54,1720.19,2.16E+12
2020/11/18,'600519,贵州茅台,-22.15,1693.65,2.13E+12
2020/11/17,'600519,贵州茅台,-14.25,1715.8,2.16E+12
2020/11/16,'600519,贵州茅台,25.05,1730.05,2.17E+12
2020/11/13,'600519,贵州茅台,-29.79,1705,2.14E+12
2020/11/12,'600519,贵州茅台,3.44,1734.79,2.18E+12
2020/11/11,'600519,贵州茅台,-13.65,1731.35,2.17E+12
2020/11/10,'600519,贵州茅台,2.43,1745,2.19E+12
2020/11/9,'600519,贵州茅台,41.95,1742.57,2.19E+12
2020/11/6,'600519,贵州茅台,-21.28,1700.62,2.14E+12
2020/11/5,'600519,贵州茅台,22.32,1721.9,2.16E+12
2020/11/4,'600519,贵州茅台,4.58,1699.58,2.14E+12
2020/11/3,'600519,贵州茅台,20.99,1695,2.13E+12
2020/11/2,'600519,贵州茅台,3.99,1674.01,2.10E+12
2020/10/30,'600519,贵州茅台,-5.98,1670.02,2.10E+12
2020/10/29,'600519,贵州茅台,11.19,1676,2.11E+12
2020/10/28,'600519,贵州茅台,39.81,1664.81,2.09E+12
2020/10/27,'600519,贵州茅台,-18,1625,2.04E+12
2020/10/26,'600519,贵州茅台,-72.33,1643,2.06E+12
2020/10/23,'600519,贵州茅台,-27.17,1715.33,2.15E+12
2020/10/22,'600519,贵州茅台,9.17,1742.5,2.19E+12
2020/10/21,'600519,贵州茅台,-0.67,1733.33,2.18E+12
2020/10/20,'600519,贵州茅台,35,1734,2.18E+12
2020/10/19,'600519,贵州茅台,-13,1699,2.13E+12
2020/10/16,'600519,贵州茅台,-13,1712,2.15E+12
2020/10/15,'600519,贵州茅台,-4,1725,2.17E+12
2020/10/14,'600519,贵州茅台,-10,1729,2.17E+12
2020/10/13,'600519,贵州茅台,-11.61,1739,2.18E+12
2020/10/12,'600519,贵州茅台,54.61,1750.61,2.20E+12
2020/10/9,'600519,贵州茅台,27.5,1696,2.13E+12
2020/9/30,'600519,贵州茅台,16.2,1668.5,2.10E+12
2020/9/29,'600519,贵州茅台,-8.7,1652.3,2.08E+12
2020/9/28,'600519,贵州茅台,25.89,1661,2.09E+12
2020/9/25,'600519,贵州茅台,5.79,1635.11,2.05E+12
2020/9/24,'600519,贵州茅台,-20.66,1629.32,2.05E+12
2020/9/23,'600519,贵州茅台,-15.71,1649.98,2.07E+12
2020/9/22,'600519,贵州茅台,-1.11,1665.69,2.09E+12
2020/9/21,'600519,贵州茅台,-28.2,1666.8,2.09E+12
2020/9/18,'600519,贵州茅台,24.48,1695,2.13E+12
2020/9/17,'600519,贵州茅台,-54.58,1670.52,2.10E+12
2020/9/16,'600519,贵州茅台,-34.9,1725.1,2.17E+12
2020/9/15,'600519,贵州茅台,-6,1760,2.21E+12
2020/9/14,'600519,贵州茅台,33,1766,2.22E+12
2020/9/11,'600519,贵州茅台,27.2,1733,2.18E+12
2020/9/10,'600519,贵州茅台,17.8,1705.8,2.14E+12
2020/9/9,'600519,贵州茅台,-23.4,1688,2.12E+12
2020/9/8,'600519,贵州茅台,-12.1,1711.4,2.15E+12
2020/9/7,'600519,贵州茅台,-46.5,1723.5,2.17E+12
2020/9/4,'600519,贵州茅台,-23,1770,2.22E+12
2020/9/3,'600519,贵州茅台,-2,1793,2.25E+12
2020/9/2,'600519,贵州茅台,-6.98,1795,2.25E+12
2020/9/1,'600519,贵州茅台,15.48,1801.98,2.26E+12
2020/8/31,'600519,贵州茅台,29.5,1786.5,2.24E+12
2020/8/28,'600519,贵州茅台,26,1757,2.21E+12
2020/8/27,'600519,贵州茅台,4,1731,2.17E+12
2020/8/26,'600519,贵州茅台,0,1727,2.17E+12
2020/8/25,'600519,贵州茅台,30.65,1727,2.17E+12
2020/8/24,'600519,贵州茅台,20.35,1696.35,2.13E+12
2020/8/21,'600519,贵州茅台,12,1676,2.11E+12
2020/8/20,'600519,贵州茅台,-23,1664,2.09E+12
2020/8/19,'600519,贵州茅台,-18,1687,2.12E+12
2020/8/18,'600519,贵州茅台,15,1705,2.14E+12
2020/8/17,'600519,贵州茅台,29,1690,2.12E+12
2020/8/14,'600519,贵州茅台,26,1661,2.09E+12
2020/8/13,'600519,贵州茅台,8.05,1635,2.05E+12
2020/8/12,'600519,贵州茅台,-15.56,1626.95,2.04E+12
2020/8/11,'600519,贵州茅台,8.52,1642.51,2.06E+12
2020/8/10,'600519,贵州茅台,2.99,1633.99,2.05E+12
2020/8/7,'600519,贵州茅台,-6.96,1631,2.05E+12
2020/8/6,'600519,贵州茅台,-30.04,1637.96,2.06E+12
2020/8/5,'600519,贵州茅台,-1.99,1668,2.10E+12
2020/8/4,'600519,贵州茅台,1.99,1669.99,2.10E+12
2020/8/3,'600519,贵州茅台,-10.18,1668,2.10E+12
2020/7/31,'600519,贵州茅台,-1.82,1678.18,2.11E+12
2020/7/30,'600519,贵州茅台,8,1680,2.11E+12
2020/7/29,'600519,贵州茅台,2,1672,2.10E+12
2020/7/28,'600519,贵州茅台,47.45,1670,2.10E+12
2020/7/27,'600519,贵州茅台,27.25,1622.55,2.04E+12
2020/7/24,'600519,贵州茅台,-80.7,1595.3,2.00E+12
2020/7/23,'600519,贵州茅台,-2.08,1676,2.11E+12
2020/7/22,'600519,贵州茅台,10.08,1678.08,2.11E+12
2020/7/21,'600519,贵州茅台,31.04,1668,2.10E+12
2020/7/20,'600519,贵州茅台,-11.09,1636.96,2.06E+12
2020/7/17,'600519,贵州茅台,34.05,1648.05,2.07E+12
2020/7/16,'600519,贵州茅台,-138.53,1614,2.03E+12
2020/7/15,'600519,贵州茅台,-9.47,1752.53,2.20E+12
2020/7/14,'600519,贵州茅台,-19.99,1762,2.21E+12
2020/7/13,'600519,贵州茅台,68.14,1781.99,2.24E+12
2020/7/10,'600519,贵州茅台,7.85,1713.85,2.15E+12
2020/7/9,'600519,贵州茅台,24.66,1706,2.14E+12
2020/7/8,'600519,贵州茅台,-6.66,1681.34,2.11E+12
2020/7/7,'600519,贵州茅台,88,1688,2.12E+12
2020/7/6,'600519,贵州茅台,58.21,1600,2.01E+12
2020/7/3,'600519,贵州茅台,-2.21,1541.79,1.94E+12
2020/7/2,'600519,贵州茅台,49.73,1544,1.94E+12
2020/7/1,'600519,贵州茅台,31.39,1494.27,1.88E+12
2020/6/30,'600519,贵州茅台,-0.29,1462.88,1.84E+12
2020/6/29,'600519,贵州茅台,3.16,1463.17,1.84E+12
2020/6/24,'600519,XD贵州茅,2.53,1460.01,1.83E+12
2020/6/23,'600519,贵州茅台,35.5,1474.5,1.85E+12
2020/6/22,'600519,贵州茅台,-0.84,1439,1.81E+12
2020/6/19,'600519,贵州茅台,26.84,1439.84,1.81E+12
2020/6/18,'600519,贵州茅台,8,1413,1.78E+12
2020/6/17,'600519,贵州茅台,1.12,1405,1.76E+12
2020/6/16,'600519,贵州茅台,20.88,1403.88,1.76E+12
2020/6/15,'600519,贵州茅台,-33.37,1383,1.74E+12
2020/6/12,'600519,贵州茅台,15.91,1416.37,1.78E+12
2020/6/11,'600519,贵州茅台,-23.2,1400.46,1.76E+12
2020/6/10,'600519,贵州茅台,7.11,1423.66,1.79E+12
2020/6/9,'600519,贵州茅台,10.45,1416.55,1.78E+12
2020/6/8,'600519,贵州茅台,-18.9,1406.1,1.77E+12
2020/6/5,'600519,贵州茅台,17.01,1425,1.79E+12
2020/6/4,'600519,贵州茅台,8.69,1407.99,1.77E+12
2020/6/3,'600519,贵州茅台,-11.41,1399.3,1.76E+12
2020/6/2,'600519,贵州茅台,-8.79,1410.71,1.77E+12
2020/6/1,'600519,贵州茅台,52.9,1419.5,1.78E+12
2020/5/29,'600519,贵州茅台,22.6,1366.6,1.72E+12
2020/5/28,'600519,贵州茅台,6,1344,1.69E+12
2020/5/27,'600519,贵州茅台,-20,1338,1.68E+12
2020/5/26,'600519,贵州茅台,-4.9,1358,1.71E+12
2020/5/25,'600519,贵州茅台,34.7,1362.9,1.71E+12
2020/5/22,'600519,贵州茅台,-37.9,1328.2,1.67E+12
2020/5/21,'600519,贵州茅台,15.1,1366.1,1.72E+12
2020/5/20,'600519,贵州茅台,4.89,1351,1.70E+12
2020/5/19,'600519,贵州茅台,-0.1,1346.11,1.69E+12
2020/5/18,'600519,贵州茅台,33.21,1346.21,1.69E+12
2020/5/15,'600519,贵州茅台,-13.59,1313,1.65E+12
2020/5/14,'600519,贵州茅台,-9.36,1326.59,1.67E+12
2020/5/13,'600519,贵州茅台,2.95,1335.95,1.68E+12
2020/5/12,'600519,贵州茅台,9.99,1333,1.67E+12
2020/5/11,'600519,贵州茅台,8.4,1323.01,1.66E+12
2020/5/8,'600519,贵州茅台,2.61,1314.61,1.65E+12
2020/5/7,'600519,贵州茅台,12,1312,1.65E+12
2020/5/6,'600519,贵州茅台,34.3,1300,1.63E+12
2020/4/30,'600519,贵州茅台,-9.2,1265.7,1.59E+12
2020/4/29,'600519,贵州茅台,-4.23,1274.9,1.60E+12
2020/4/28,'600519,贵州茅台,3.13,1279.13,1.61E+12
2020/4/27,'600519,贵州茅台,25.44,1276,1.60E+12
2020/4/24,'600519,贵州茅台,-1.7,1250.56,1.57E+12
2020/4/23,'600519,贵州茅台,7.76,1252.26,1.57E+12
2020/4/22,'600519,贵州茅台,44.5,1244.5,1.56E+12
2020/4/21,'600519,贵州茅台,-27.3,1200,1.51E+12
2020/4/20,'600519,贵州茅台,1.3,1227.3,1.54E+12
2020/4/17,'600519,贵州茅台,28.9,1226,1.54E+12
2020/4/16,'600519,贵州茅台,7.5,1197.1,1.50E+12
2020/4/15,'600519,贵州茅台,4.5,1189.6,1.49E+12
2020/4/14,'600519,贵州茅台,22.8,1185.1,1.49E+12
2020/4/13,'600519,贵州茅台,-2.7,1162.3,1.46E+12
2020/4/10,'600519,贵州茅台,6.5,1165,1.46E+12
2020/4/9,'600519,贵州茅台,-1.26,1158.5,1.46E+12
2020/4/8,'600519,贵州茅台,-0.19,1159.76,1.46E+12
2020/4/7,'600519,贵州茅台,20.16,1159.95,1.46E+12
2020/4/3,'600519,贵州茅台,-5.21,1139.79,1.43E+12
2020/4/2,'600519,贵州茅台,42,1145,1.44E+12
2020/4/1,'600519,贵州茅台,-8,1103,1.39E+12
2020/3/31,'600519,贵州茅台,39,1111,1.40E+12
2020/3/30,'600519,贵州茅台,-3.5,1072,1.35E+12
2020/3/27,'600519,贵州茅台,10.58,1075.5,1.35E+12
2020/3/26,'600519,贵州茅台,-15.18,1064.92,1.34E+12
2020/3/25,'600519,贵州茅台,24.1,1080.1,1.36E+12
2020/3/24,'600519,贵州茅台,37,1056,1.33E+12
2020/3/23,'600519,贵州茅台,-16.28,1019,1.28E+12
2020/3/20,'600519,贵州茅台,39.28,1035.28,1.30E+12
2020/3/19,'600519,贵州茅台,-11.99,996,1.25E+12
2020/3/18,'600519,贵州茅台,-37.11,1007.99,1.27E+12
2020/3/17,'600519,贵州茅台,-21.9,1045.1,1.31E+12
2020/3/16,'600519,贵州茅台,-45.03,1067,1.34E+12
2020/3/13,'600519,贵州茅台,-26.47,1112.03,1.40E+12
2020/3/12,'600519,贵州茅台,-20.02,1138.5,1.43E+12
2020/3/11,'600519,贵州茅台,2.52,1158.52,1.46E+12
2020/3/10,'600519,贵州茅台,41.99,1156,1.45E+12
2020/3/9,'600519,贵州茅台,-41.49,1114.01,1.40E+12
2020/3/6,'600519,贵州茅台,-15.5,1155.5,1.45E+12
2020/3/5,'600519,贵州茅台,42.08,1171,1.47E+12
2020/3/4,'600519,贵州茅台,15.92,1128.92,1.42E+12
2020/3/3,'600519,贵州茅台,26.99,1113,1.40E+12
2020/3/2,'600519,贵州茅台,29.01,1086.01,1.36E+12
2020/2/28,'600519,贵州茅台,-30.39,1057,1.33E+12
2020/2/27,'600519,贵州茅台,13.69,1087.39,1.37E+12
2020/2/26,'600519,贵州茅台,-1.11,1073.7,1.35E+12
2020/2/25,'600519,贵州茅台,-12.37,1074.81,1.35E+12
2020/2/24,'600519,贵州茅台,-25.7,1087.18,1.37E+12
2020/2/21,'600519,贵州茅台,-5.12,1112.88,1.40E+12
2020/2/20,'600519,贵州茅台,21.5,1118,1.40E+12
2020/2/19,'600519,贵州茅台,12.5,1096.5,1.38E+12
2020/2/18,'600519,贵州茅台,-9.82,1084,1.36E+12
2020/2/17,'600519,贵州茅台,5.82,1093.82,1.37E+12
2020/2/14,'600519,贵州茅台,-3,1088,1.37E+12
2020/2/13,'600519,贵州茅台,-6.27,1091,1.37E+12
2020/2/12,'600519,贵州茅台,-0.73,1097.27,1.38E+12
2020/2/11,'600519,贵州茅台,31.51,1098,1.38E+12
2020/2/10,'600519,贵州茅台,-9.51,1066.49,1.34E+12
2020/2/7,'600519,贵州茅台,5,1076,1.35E+12
2020/2/6,'600519,贵州茅台,21.01,1071,1.35E+12
2020/2/5,'600519,贵州茅台,11.98,1049.99,1.32E+12
2020/2/4,'600519,贵州茅台,34.09,1038.01,1.30E+12
2020/2/3,'600519,贵州茅台,-48.88,1003.92,1.26E+12
2020/1/23,'600519,贵州茅台,-22.71,1052.8,1.32E+12
2020/1/22,'600519,贵州茅台,0.21,1075.51,1.35E+12
2020/1/21,'600519,贵州茅台,-15.7,1075.3,1.35E+12
2020/1/20,'600519,贵州茅台,-16.5,1091,1.37E+12
2020/1/17,'600519,贵州茅台,0.5,1107.5,1.39E+12
2020/1/16,'600519,贵州茅台,-5.13,1107,1.39E+12
2020/1/15,'600519,贵州茅台,4.73,1112.13,1.40E+12
2020/1/14,'600519,贵州茅台,-16.87,1107.4,1.39E+12
2020/1/13,'600519,贵州茅台,11.77,1124.27,1.41E+12
2020/1/10,'600519,贵州茅台,9.8,1112.5,1.40E+12
2020/1/9,'600519,贵州茅台,14.56,1102.7,1.39E+12
2020/1/8,'600519,贵州茅台,-6.39,1088.14,1.37E+12
2020/1/7,'600519,贵州茅台,16.54,1094.53,1.37E+12
2020/1/6,'600519,贵州茅台,-0.57,1077.99,1.35E+12
2020/1/3,'600519,贵州茅台,-51.44,1078.56,1.35E+12
2020/1/2,'600519,贵州茅台,-53,1130,1.42E+12
2019/12/31,'600519,贵州茅台,-2.8,1183,1.49E+12
2019/12/30,'600519,贵州茅台,22.8,1185.8,1.49E+12
2019/12/27,'600519,贵州茅台,27.9,1163,1.46E+12
2019/12/26,'600519,贵州茅台,1.4,1135.1,1.43E+12
2019/12/25,'600519,贵州茅台,-14.3,1133.7,1.42E+12
2019/12/24,'600519,贵州茅台,-1.3,1148,1.44E+12
2019/12/23,'600519,贵州茅台,3,1149.3,1.44E+12
2019/12/20,'600519,贵州茅台,-11.1,1146.3,1.44E+12
2019/12/19,'600519,贵州茅台,-10.6,1157.4,1.45E+12
2019/12/18,'600519,贵州茅台,-1.98,1168,1.47E+12
2019/12/17,'600519,贵州茅台,22.06,1169.98,1.47E+12
2019/12/16,'600519,贵州茅台,-15.08,1147.92,1.44E+12
2019/12/13,'600519,贵州茅台,26,1163,1.46E+12
2019/12/12,'600519,贵州茅台,-21.98,1137,1.43E+12
2019/12/11,'600519,贵州茅台,-5.42,1158.98,1.46E+12
2019/12/10,'600519,贵州茅台,5.7,1164.4,1.46E+12
2019/12/9,'600519,贵州茅台,-11.3,1158.7,1.46E+12
2019/12/6,'600519,贵州茅台,40.2,1170,1.47E+12
2019/12/5,'600519,贵州茅台,7.47,1129.8,1.42E+12
2019/12/4,'600519,贵州茅台,4.33,1122.33,1.41E+12
2019/12/3,'600519,贵州茅台,-15,1118,1.40E+12
2019/12/2,'600519,贵州茅台,4,1133,1.42E+12
2019/11/29,'600519,贵州茅台,-46.8,1129,1.42E+12
2019/11/28,'600519,贵州茅台,-14.15,1175.8,1.48E+12
2019/11/27,'600519,贵州茅台,4.95,1189.95,1.49E+12
2019/11/26,'600519,贵州茅台,2.94,1185,1.49E+12
2019/11/25,'600519,贵州茅台,-11.94,1182.06,1.48E+12
2019/11/22,'600519,贵州茅台,-37.3,1194,1.50E+12
2019/11/21,'600519,贵州茅台,-2.45,1231.3,1.55E+12
2019/11/20,'600519,贵州茅台,1.43,1233.75,1.55E+12
2019/11/19,'600519,贵州茅台,5.04,1232.32,1.55E+12
2019/11/18,'600519,贵州茅台,2.38,1227.28,1.54E+12
2019/11/15,'600519,贵州茅台,-5.1,1224.9,1.54E+12
2019/11/14,'600519,贵州茅台,6,1230,1.55E+12
2019/11/13,'600519,贵州茅台,22.4,1224,1.54E+12
2019/11/12,'600519,贵州茅台,2.6,1201.6,1.51E+12
2019/11/11,'600519,贵州茅台,-6,1199,1.51E+12
2019/11/8,'600519,贵州茅台,3.63,1205,1.51E+12
2019/11/7,'600519,贵州茅台,8.37,1201.37,1.51E+12
2019/11/6,'600519,贵州茅台,-6,1193,1.50E+12
2019/11/5,'600519,贵州茅台,-0.59,1199,1.51E+12
2019/11/4,'600519,贵州茅台,14.59,1199.59,1.51E+12
2019/11/1,'600519,贵州茅台,4.99,1185,1.49E+12
2019/10/31,'600519,贵州茅台,-3.79,1180.01,1.48E+12
2019/10/30,'600519,贵州茅台,-9.2,1183.8,1.49E+12
2019/10/29,'600519,贵州茅台,14.71,1193,1.50E+12
2019/10/28,'600519,贵州茅台,6.94,1178.29,1.48E+12
2019/10/25,'600519,贵州茅台,21.08,1171.35,1.47E+12
2019/10/24,'600519,贵州茅台,-8.64,1150.27,1.44E+12
2019/10/23,'600519,贵州茅台,-11.89,1158.91,1.46E+12
2019/10/22,'600519,贵州茅台,2.3,1170.8,1.47E+12
2019/10/21,'600519,贵州茅台,-7.29,1168.5,1.47E+12
2019/10/18,'600519,贵州茅台,-7.54,1175.79,1.48E+12
2019/10/17,'600519,贵州茅台,13.33,1183.33,1.49E+12
2019/10/16,'600519,贵州茅台,-41,1170,1.47E+12
2019/10/15,'600519,贵州茅台,31,1211,1.52E+12
2019/10/14,'600519,贵州茅台,5.4,1180,1.48E+12
2019/10/11,'600519,贵州茅台,19.6,1174.6,1.48E+12
2019/10/10,'600519,贵州茅台,8.19,1155,1.45E+12
2019/10/9,'600519,贵州茅台,-20.29,1146.81,1.44E+12
2019/10/8,'600519,贵州茅台,17.1,1167.1,1.47E+12
2019/9/30,'600519,贵州茅台,-24.75,1150,1.44E+12
2019/9/27,'600519,贵州茅台,7.75,1174.75,1.48E+12
2019/9/26,'600519,贵州茅台,-7,1167,1.47E+12
2019/9/25,'600519,贵州茅台,-10,1174,1.47E+12
2019/9/24,'600519,贵州茅台,35,1184,1.49E+12
2019/9/23,'600519,贵州茅台,-8.42,1149,1.44E+12
2019/9/20,'600519,贵州茅台,12.42,1157.42,1.45E+12
2019/9/19,'600519,贵州茅台,-3.9,1145,1.44E+12
2019/9/18,'600519,贵州茅台,54.89,1148.9,1.44E+12
2019/9/17,'600519,贵州茅台,-4.99,1094.01,1.37E+12
2019/9/16,'600519,贵州茅台,0,1099,1.38E+12
2019/9/12,'600519,贵州茅台,29.48,1099,1.38E+12
2019/9/11,'600519,贵州茅台,-54.33,1069.52,1.34E+12
2019/9/10,'600519,贵州茅台,-12.67,1123.85,1.41E+12
2019/9/9,'600519,贵州茅台,-5.97,1136.52,1.43E+12
2019/9/6,'600519,贵州茅台,-1.51,1142.49,1.44E+12
2019/9/5,'600519,贵州茅台,18.99,1144,1.44E+12
2019/9/4,'600519,贵州茅台,-14.99,1125.01,1.41E+12
2019/9/3,'600519,贵州茅台,1.24,1140,1.43E+12
2019/9/2,'600519,贵州茅台,-3.24,1138.76,1.43E+12
2019/8/30,'600519,贵州茅台,28.9,1142,1.43E+12
2019/8/29,'600519,贵州茅台,12.99,1113.1,1.40E+12
2019/8/28,'600519,贵州茅台,-8.89,1100.11,1.38E+12
2019/8/27,'600519,贵州茅台,6.05,1109,1.39E+12
2019/8/26,'600519,贵州茅台,-27.15,1102.95,1.39E+12
2019/8/23,'600519,贵州茅台,26.1,1130.1,1.42E+12
2019/8/22,'600519,贵州茅台,38,1104,1.39E+12
2019/8/21,'600519,贵州茅台,-4,1066,1.34E+12
2019/8/20,'600519,贵州茅台,14.12,1070,1.34E+12
2019/8/19,'600519,贵州茅台,1.28,1055.88,1.33E+12
2019/8/16,'600519,贵州茅台,9.7,1054.6,1.32E+12
2019/8/15,'600519,贵州茅台,1.57,1044.9,1.31E+12
2019/8/14,'600519,贵州茅台,25.38,1043.33,1.31E+12
2019/8/13,'600519,贵州茅台,-0.68,1017.95,1.28E+12
2019/8/12,'600519,贵州茅台,56.6,1018.63,1.28E+12
2019/8/9,'600519,贵州茅台,-9.65,962.03,1.21E+12
2019/8/8,'600519,贵州茅台,26.68,971.68,1.22E+12
2019/8/7,'600519,贵州茅台,-1.3,945,1.19E+12
2019/8/6,'600519,贵州茅台,3.87,946.3,1.19E+12
2019/8/5,'600519,贵州茅台,-12.02,942.43,1.18E+12
2019/8/2,'600519,贵州茅台,-4.85,954.45,1.20E+12
2019/8/1,'600519,贵州茅台,-13.3,959.3,1.21E+12
2019/7/31,'600519,贵州茅台,-6.33,972.6,1.22E+12
2019/7/30,'600519,贵州茅台,2.52,978.93,1.23E+12
2019/7/29,'600519,贵州茅台,11.38,976.41,1.23E+12
2019/7/26,'600519,贵州茅台,2.03,965.03,1.21E+12
2019/7/25,'600519,贵州茅台,16.64,963,1.21E+12
2019/7/24,'600519,贵州茅台,-7.62,946.36,1.19E+12
2019/7/23,'600519,贵州茅台,-3.04,953.98,1.20E+12
2019/7/22,'600519,贵州茅台,1.15,957.02,1.20E+12
2019/7/19,'600519,贵州茅台,8.37,955.87,1.20E+12
2019/7/18,'600519,贵州茅台,-16,947.5,1.19E+12
2019/7/17,'600519,贵州茅台,-4.5,963.5,1.21E+12
2019/7/16,'600519,贵州茅台,-7.93,968,1.22E+12
2019/7/15,'600519,贵州茅台,-10.16,975.93,1.23E+12
2019/7/12,'600519,贵州茅台,4.59,986.09,1.24E+12
2019/7/11,'600519,贵州茅台,-1.02,981.5,1.23E+12
2019/7/10,'600519,贵州茅台,6.46,982.52,1.23E+12
2019/7/9,'600519,贵州茅台,-8.8,976.06,1.23E+12
2019/7/8,'600519,贵州茅台,-14.96,984.86,1.24E+12
2019/7/5,'600519,贵州茅台,18.62,999.82,1.26E+12
2019/7/4,'600519,贵州茅台,-6.7,981.2,1.23E+12
2019/7/3,'600519,贵州茅台,-37.1,987.9,1.24E+12
2019/7/2,'600519,贵州茅台,-6.86,1025,1.29E+12
2019/7/1,'600519,贵州茅台,47.86,1031.86,1.30E+12
2019/6/28,'600519,XD贵州茅,2.19,984,1.24E+12
2019/6/27,'600519,贵州茅台,16.49,996.35,1.25E+12
2019/6/26,'600519,贵州茅台,-3.12,979.86,1.23E+12
2019/6/25,'600519,贵州茅台,-4.12,982.98,1.23E+12
2019/6/24,'600519,贵州茅台,10.8,987.1,1.24E+12
2019/6/21,'600519,贵州茅台,1.3,976.3,1.23E+12
2019/6/20,'600519,贵州茅台,42.99,975,1.22E+12
2019/6/19,'600519,贵州茅台,15.01,932.01,1.17E+12
2019/6/18,'600519,贵州茅台,5.4,917,1.15E+12
2019/6/17,'600519,贵州茅台,-1.4,911.6,1.15E+12
2019/6/14,'600519,贵州茅台,3,913,1.15E+12
2019/6/13,'600519,贵州茅台,3.3,910,1.14E+12
2019/6/12,'600519,贵州茅台,-4.19,906.7,1.14E+12
2019/6/11,'600519,贵州茅台,39.81,910.89,1.14E+12
2019/6/10,'600519,贵州茅台,8.95,871.08,1.09E+12
2019/6/6,'600519,贵州茅台,-9.47,862.13,1.08E+12
2019/6/5,'600519,贵州茅台,-3.7,871.6,1.09E+12
2019/6/4,'600519,贵州茅台,-16.7,875.3,1.10E+12
2019/6/3,'600519,贵州茅台,2,892,1.12E+12
2019/5/31,'600519,贵州茅台,-15.3,890,1.12E+12
2019/5/30,'600519,贵州茅台,-6.61,905.3,1.14E+12
2019/5/29,'600519,贵州茅台,23.91,911.91,1.15E+12
2019/5/28,'600519,贵州茅台,9,888,1.12E+12
2019/5/27,'600519,贵州茅台,0.5,879,1.10E+12
2019/5/24,'600519,贵州茅台,17.5,878.5,1.10E+12
2019/5/23,'600519,贵州茅台,-27,861,1.08E+12
2019/5/22,'600519,贵州茅台,-7,888,1.12E+12
2019/5/21,'600519,贵州茅台,10.04,895,1.12E+12
2019/5/20,'600519,贵州茅台,-21.83,884.96,1.11E+12
2019/5/17,'600519,贵州茅台,-23.12,906.79,1.14E+12
2019/5/16,'600519,贵州茅台,2.91,929.91,1.17E+12
2019/5/15,'600519,贵州茅台,40.43,927,1.16E+12
2019/5/14,'600519,贵州茅台,-5.43,886.57,1.11E+12
2019/5/13,'600519,贵州茅台,-15.12,892,1.12E+12
2019/5/10,'600519,贵州茅台,48.31,907.12,1.14E+12
2019/5/9,'600519,贵州茅台,-25.59,858.81,1.08E+12
2019/5/8,'600519,贵州茅台,-5.6,884.4,1.11E+12
2019/5/7,'600519,贵州茅台,-16,890,1.12E+12
2019/5/6,'600519,贵州茅台,-68,906,1.14E+12
2019/4/30,'600519,贵州茅台,2.03,974,1.22E+12
2019/4/29,'600519,贵州茅台,26.97,971.97,1.22E+12
2019/4/26,'600519,贵州茅台,-7.37,945,1.19E+12
2019/4/25,'600519,贵州茅台,-17.63,952.37,1.20E+12
2019/4/24,'600519,贵州茅台,-4.95,970,1.22E+12
2019/4/23,'600519,贵州茅台,25.75,974.95,1.22E+12
2019/4/22,'600519,贵州茅台,-3.36,949.2,1.19E+12
2019/4/19,'600519,贵州茅台,7.06,952.56,1.20E+12
2019/4/18,'600519,贵州茅台,-6.5,945.5,1.19E+12
2019/4/17,'600519,贵州茅台,12.1,952,1.20E+12
2019/4/16,'600519,贵州茅台,32.9,939.9,1.18E+12
2019/4/15,'600519,贵州茅台,-7,907,1.14E+12
2019/4/12,'600519,贵州茅台,-11.2,914,1.15E+12
2019/4/11,'600519,贵州茅台,-22.79,925.2,1.16E+12
2019/4/10,'600519,贵州茅台,42.99,947.99,1.19E+12
2019/4/9,'600519,贵州茅台,4.8,905,1.14E+12
2019/4/8,'600519,贵州茅台,35.2,900.2,1.13E+12
2019/4/4,'600519,贵州茅台,20.5,865,1.09E+12
2019/4/3,'600519,贵州茅台,-5.5,844.5,1.06E+12
2019/4/2,'600519,贵州茅台,-9,850,1.07E+12
2019/4/1,'600519,贵州茅台,5.01,859,1.08E+12
2019/3/29,'600519,贵州茅台,47.19,853.99,1.07E+12
2019/3/28,'600519,贵州茅台,18.3,806.8,1.01E+12
2019/3/27,'600519,贵州茅台,15.5,788.5,9.91E+11
2019/3/26,'600519,贵州茅台,-2.6,773,9.71E+11
